tests/test_phase_149m_rollback_approval_evidence_implementation_independent_verification.py	2 failed, 51 passed in 0.60s
tests/test_phase_149o_10_1_hsce_001_narrow_contract_repair.py	3 failed, 40 passed in 0.27s
tests/test_phase_149o_10_2_hsce_001_atomic_no_clobber_reverification.py	4 failed, 62 passed in 0.44s
tests/test_phase_149o_10_hatp_signing_ceremony_evidence_store_contract_independent_verification.py	3 failed, 26 passed in 0.43s
tests/test_phase_149o_12a_signed_evidence_model_store_implementation.py	4 failed, 39 passed in 0.28s
tests/test_phase_149o_12b_hatp_signing_ceremony_implementation.py	6 failed, 36 passed in 0.44s
tests/test_phase_149o_12c_hsce_attack_matrix.py	25 passed in 1.80s
tests/test_phase_149o_13_hatp_signing_ceremony_evidence_store_independent_verification.py	2 failed, 109 passed in 1.74s
tests/test_phase_149o_14_hatp_ag3_ag5_mandatory_production_consumption_architecture.py	4 failed, 26 passed in 12.01s
tests/test_phase_149o_15_hatp_mandatory_production_consumption_contract_freeze.py	5 failed, 32 passed in 1.28s
tests/test_phase_149o_16_hatp_mandatory_consumption_contract_independent_verification.py	8 failed, 17 passed in 0.39s
tests/test_phase_149o_17_hmrc_implementation_plan_completeness.py	3 failed, 13 passed in 0.14s
tests/test_phase_149o_18b_hatp_mandatory_evidence_consumption_adapter.py	35 passed in 0.26s
tests/test_phase_149o_18c_ag3_mandatory_consumption_integration.py	7 failed, 17 passed in 0.92s
tests/test_phase_149o_18d_ag5_mandatory_consumption_integration.py	6 failed, 19 passed in 0.88s
tests/test_phase_149o_18e_cli_legacy_authority_migration_integration.py	4 failed, 20 passed in 0.36s
tests/test_phase_149o_18f_hmrc_assembled_attack_matrix.py	40 passed in 4.56s
tests/test_phase_149o_19_2_hatp_mandatory_independent_verification_certification_contract_freeze.py	6 failed, 29 passed in 0.95s
tests/test_phase_149o_19_3_hmic_contract_independent_verification.py	4 failed, 31 passed in 2.57s
tests/test_phase_149o_19_3r_1_hmic_frozen_identity_repair_independent_reverification.py	3 failed, 26 passed in 1.54s
tests/test_phase_149o_19_3r_hmic_frozen_file_set_contract_repair.py	6 failed, 27 passed in 1.04s
tests/test_phase_149o_19_4_hmic_implementation_plan_completeness.py	2 failed, 18 passed in 1.03s
tests/test_phase_149o_19_5b_hmic_identity_derivation.py	3 failed, 77 passed in 0.78s
tests/test_phase_149o_19_5e_1_hmic_v1_1_validator_admin_identity_contract_evolution.py	6 failed, 28 passed in 1.47s
tests/test_phase_149o_19_5e_2_hmic_v1_1_contract_independent_verification.py	12 failed, 14 passed in 0.33s
tests/test_phase_149o_19_5e_3_hmic_v1_1_24_file_production_identity_alignment.py	5 failed, 24 passed in 5.41s
tests/test_phase_149o_19_5e_4_hmic_v1_1_24_file_alignment_independent_verification.py	1 failed, 39 passed in 1.24s
tests/test_phase_149o_19_5e_hmic_protected_admin_certification_revocation.py	33 passed in 3.50s
tests/test_phase_149o_19_5f_hmic_activation_readiness_integration.py	2 failed, 47 passed in 1.74s
tests/test_phase_149o_19_5g_hmic_assembled_attack_matrix_hardening.py	3 failed, 65 passed in 4.71s
tests/test_phase_149o_19_hmrc_mandatory_consumption_independent_verification.py	1 failed, 87 passed in 5.62s
tests/test_phase_149o_1f_1_hatp_production_trust_store_path_hardening.py	30 passed in 0.10s
tests/test_phase_149o_1f_2_hatp_repository_identity_trust_store_foundation_independent_reverification.py	2 failed, 88 passed in 0.29s
tests/test_phase_149o_1f_hatp_repository_identity_trust_store_foundation_independent_verification.py	1 failed, 21 passed in 0.19s
tests/test_phase_149o_1h_3_hatp_sub_microsecond_timestamp_truncation_repair.py	6 failed, 51 passed in 0.16s
tests/test_phase_149o_1h_4_hatp_timestamp_canonicalization_final_independent_reverification.py	18 failed, 96 passed in 0.37s
tests/test_phase_149o_1h_5_hatp_timestamp_lexical_guard_widening.py	28 failed, 102 passed in 0.36s
tests/test_phase_149o_1h_6_hatp_timestamp_canonicalization_final_independent_verification.py	38 failed, 134 passed, 1 skipped in 0.59s
tests/test_phase_149o_1h_hatp_proof_models_canonical_serialization_independent_verification.py	3 failed, 163 passed in 0.22s
tests/test_phase_149o_20b_hatp_class_b_deployment_contract_freeze.py	4 failed, 24 passed in 0.11s
tests/test_phase_149o_20c_hatp_class_b_deployment_contract_independent_verification.py	9 failed, 37 passed in 0.21s
tests/test_phase_149o_20d_1_hmic_v1_2_hbdc_content_identity_binding_repair.py	5 failed, 48 passed, 1 skipped in 2.76s
tests/test_phase_149o_20d_hmic_v1_2_hbdc_bound_contract_identity_evolution.py	9 failed, 36 passed, 1 skipped in 2.29s
tests/test_phase_149o_20e_hmic_v1_2_hbdc_bound_contract_identity_independent_verification.py	9 failed, 37 passed, 9 errors in 0.33s
tests/test_phase_149o_20f_hmic_v1_2_hbdc_25_file_5_contract_production_identity_alignment.py	13 failed, 33 passed in 6.71s
tests/test_phase_149o_20g_hmic_v1_2_hbdc_25_file_5_contract_production_identity_alignment_independent_verification.py	7 failed, 33 passed in 8.19s
tests/test_phase_149o_20i_hatp_class_b_conformance.py	2 failed, 28 passed in 0.28s
tests/test_phase_149o_20i_hatp_class_b_topology_verifier.py	1 failed, 36 passed in 0.17s
tests/test_phase_149o_20i_hatp_environment_lock_verifier.py	1 failed, 30 passed in 0.14s
tests/test_phase_149o_20j_2_class_b_deployment_verifier_narrow_defect_repair_independent_verification.py	6 failed, 50 passed in 0.34s
tests/test_phase_149o_20j_3_class_b_full_ancestor_chain_verification_narrow_repair.py	5 failed, 22 passed in 0.25s
tests/test_phase_149o_20j_4_class_b_full_ancestor_chain_verification_repair_independent_verification.py	4 failed, 21 passed in 0.41s
tests/test_phase_149o_20j_5_class_b_acl_only_higher_ancestor_detection_macos_narrow_repair.py	4 failed, 35 passed in 0.57s
tests/test_phase_149o_20j_6_class_b_acl_only_higher_ancestor_detection_repair_independent_verification.py	3 failed, 64 passed in 1.07s
tests/test_phase_149o_20j_7_class_b_writesecurity_chown_acl_right_reclassification_narrow_repair.py	4 failed, 68 passed in 1.07s
tests/test_phase_149o_20j_8_class_b_writesecurity_chown_acl_right_reclassification_repair_independent_verification.py	3 failed, 103 passed in 2.39s
tests/test_phase_149o_20j_class_b_deployment_verifier_model_a_environment_lock_independent_implementation_verification.py	6 failed, 56 passed, 1 skipped in 1.18s
tests/test_phase_149o_20k_1_hmic_class_b_verifier_source_scope_contract_independent_verification.py	8 failed, 28 passed in 0.29s
tests/test_phase_149o_20k_2_hmic_class_b_verifier_production_source_set_alignment.py	15 failed, 40 passed in 4.53s
tests/test_phase_149o_20k_3_hmic_class_b_verifier_production_source_set_alignment_independent_verification.py	15 failed, 35 passed in 0.96s
tests/test_phase_149o_20k_hmic_class_b_verifier_source_scope_contract_evolution.py	9 failed, 31 passed in 1.44s
tests/test_phase_149o_20l_1_full_hbdc_readiness_contract_schema_evolution.py	3 failed, 73 passed in 1.42s
tests/test_phase_149o_20l_1a_hmrc_v1_1_hmic_contract_identity_alignment_repair.py	7 failed, 26 passed in 0.27s
tests/test_phase_149o_20l_1b_hmrc_v1_1_hmic_contract_identity_alignment_independent_verification.py	7 failed, 35 passed in 1.54s
tests/test_phase_149o_20l_2_full_hbdc_readiness_contract_schema_independent_verification.py	9 failed, 54 passed in 0.94s
tests/test_phase_149o_20l_3_full_hbdc_production_readiness_integration.py	7 failed, 54 passed in 0.34s
tests/test_phase_149o_20l_4_full_hbdc_production_readiness_integration_independent_verification.py	7 failed, 44 passed in 2.27s
tests/test_phase_149o_20l_5_class_b_real_host_provisioning_authorization_and_planning.py	1 failed, 11 passed in 0.17s
tests/test_phase_149o_20l_6_class_b_provisioning_authorization_record_capture.py	1 failed, 17 passed in 0.70s
tests/test_phase_149o_20l_6a_class_b_provisioning_authorization_record_independent_verification.py	8 failed, 29 passed in 126.54s (0:02:06)
tests/test_phase_149o_20l_7_class_b_real_host_provisioning_execution_stopped_before_mutation.py	1 failed, 23 passed in 41.66s
tests/test_phase_149o_20l_7a_class_b_dell_target_re_selection_and_read_only_preflight.py	1 failed, 25 passed in 41.79s
tests/test_phase_149o_20l_7b_1_dell_boundary_p_proposition_materialization_amendment.py	1 failed, 35 passed in 0.10s
tests/test_phase_149o_20l_7b_dell_class_b_boundary_p_authorization_record_capture.py	2 failed, 25 passed in 0.08s
tests/test_phase_149o_20l_7c_dell_class_b_boundary_p_authorization_independent_verification.py	3 failed, 79 passed in 5.79s
tests/test_phase_149o_20l_7d_10_independent_verification.py	5 failed, 20 passed in 4.08s
tests/test_phase_149o_20l_7d_11_repaired_source_dell_redeployment_action_9_re_adjudication_execution.py	1 failed, 33 passed in 3.82s
tests/test_phase_149o_20l_7d_1_dell_github_read_only_deployment_credential_provisioning.py	1 failed, 17 passed in 0.21s
tests/test_phase_149o_20l_7d_3_action_6_file_mode_continuation_baseline_proposition_amendment.py	1 failed, 30 passed in 7.22s
tests/test_phase_149o_20l_7d_5_dell_class_b_provisioning_continuation_execution.py	3 failed, 29 passed in 3.48s
tests/test_phase_149o_20l_7d_6_action_9_unexpected_residual_diagnosis.py	3 failed, 18 passed in 0.14s
tests/test_phase_149o_20l_7d_8_class_b_verifier_source_repair_independent_verification.py	3 failed, 25 passed in 2.56s
tests/test_phase_149o_20l_7d_9_repaired_source_redeployment_action_9_amendment_proposition.py	1 failed, 48 passed in 0.47s
tests/test_phase_149o_20l_7d_dell_class_b_real_host_provisioning_execution.py	1 failed, 18 passed in 0.19s
tests/test_phase_149o_20l_7e_dell_class_b_real_host_provisioning_independent_verification.py	3 failed, 33 passed in 2.14s
tests/test_phase_149o_20l_7g_deploymentbinding_producer_contract_schema_evolution.py	3 failed, 65 passed in 0.11s
tests/test_phase_149o_20l_7h_deploymentbinding_producer_contract_independent_verification.py	5 failed, 67 passed in 0.34s
tests/test_phase_149o_20l_7i_deploymentbinding_producer_implementation.py	4 failed, 37 passed in 0.42s
tests/test_phase_149o_20l_7j_deploymentbinding_producer_implementation_independent_verification.py	3 failed, 17 passed in 1.15s
tests/test_phase_149o_20l_7k_hmic_frozen_source_scope_amendment_for_deploymentbinding_producer.py	4 failed, 20 passed in 0.22s
tests/test_phase_149o_20l_7l_1_hmic_consumer_status_and_dependency_header_repair.py	5 failed, 15 passed in 0.15s
tests/test_phase_149o_20l_7l_2_hmic_consumer_status_and_dependency_header_repair_independent_verification.py	2 failed, 14 passed in 0.17s
